
722.5401308607553, 500
722.482635306577, 501
722.4251397523985, 502
722.3676441982201, 503
722.3101486440416, 504
722.2526530898633, 505
722.1951575356849, 506
722.1376619815064, 507
722.080166427328, 508
722.0226708731497, 509
721.9651753189712, 510
721.9076797647928, 511
721.8501842106143, 512
721.792688656436, 513
721.7351931022575, 514
721.6776975480791, 515
721.6202019939007, 516
721.5627064397223, 517
721.5052108855439, 518
721.4477153313654, 519
721.390219777187, 520
721.3327242230087, 521
721.2752286688302, 522
721.2177331146518, 523
721.1602375604734, 524
721.102742006295, 525
721.0452464521165, 526
720.9877508979381, 527
720.9302553437598, 528
720.8727597895813, 529
720.8152642354029, 530
720.7577686812244, 531
720.7002731270461, 532
720.6427775728677, 533
720.5852820186892, 534
720.5277864645108, 535
720.4702909103324, 536
720.412795356154, 537
720.3552998019755, 538
720.2978042477971, 539
720.2403086936188, 540
720.1828131394403, 541
720.1253175852619, 542
720.0678220310834, 543
720.0103264769051, 544
719.9528309227267, 545
719.8953353685482, 546
719.8378398143698, 547
719.7803442601914, 548
719.722848706013, 549
719.6653531518346, 550
719.6078575976562, 551
719.5503620434778, 552
719.4928664892993, 553
719.4353709351209, 554
719.3778753809426, 555
719.3203798267641, 556
719.2628842725857, 557
719.2053887184072, 558
719.1478931642289, 559
719.0903976100504, 560
719.032902055872, 561
718.9754065016936, 562
718.9179109475152, 563
718.8604153933368, 564
718.8029198391583, 565
718.7454242849799, 566
718.6879287308016, 567
718.6304331766231, 568
718.5729376224447, 569
718.5154420682662, 570
718.4579465140879, 571
718.4004509599094, 572
718.342955405731, 573
718.2854598515526, 574
718.2279642973742, 575
718.1704687431958, 576
718.1129731890173, 577
718.055477634839, 578
717.9979820806606, 579
717.9404865264821, 580
717.8829909723037, 581
717.8254954181252, 582
717.7679998639469, 583
717.7105043097685, 584
717.65300875559, 585
717.5955132014117, 586
717.5380176472332, 587
717.4805220930548, 588
717.4230265388763, 589
717.365530984698, 590
717.3080354305196, 591
717.2505398763411, 592
717.1930443221627, 593
717.1355487679843, 594
717.0780532138059, 595
717.0205576596275, 596
716.963062105449, 597
716.9055665512707, 598
716.8480709970922, 599
