
84.49195897963314, 158
84.49620188891758, 159
84.50044479820203, 160
84.50468770748647, 161
84.50893061677091, 162
84.51317352605537, 163
84.51741643533981, 164
84.52165934462425, 165
84.5259022539087, 166
84.53014516319314, 167
84.53438807247758, 168
84.53863098176203, 169
84.54287389104647, 170
84.54711680033091, 171
84.55135970961537, 172
84.55560261889981, 173
84.55984552818425, 174
84.5640884374687, 175
84.56833134675314, 176
84.57257425603758, 177
84.57681716532203, 178
84.58106007460647, 179
84.58530298389091, 180
84.58954589317537, 181
84.59378880245981, 182
84.59803171174426, 183
84.6022746210287, 184
84.60651753031314, 185
84.61076043959758, 186
84.61500334888203, 187
84.61924625816647, 188
84.62348916745091, 189
84.62773207673537, 190
84.63197498601981, 191
84.63621789530426, 192
84.6404608045887, 193
84.64470371387314, 194
84.64894662315758, 195
84.65318953244203, 196
84.65743244172647, 197
84.66167535101091, 198
84.66591826029537, 199
84.67016116957981, 200
84.67440407886426, 201
84.6786469881487, 202
84.68288989743314, 203
84.68713280671759, 204
84.69137571600203, 205
84.69561862528647, 206
84.69986153457091, 207
84.70410444385537, 208
84.70834735313981, 209
84.71259026242426, 210
84.7168331717087, 211
84.72107608099314, 212
84.72531899027759, 213
84.72956189956203, 214
84.73380480884647, 215
84.73804771813093, 216
84.74229062741537, 217
84.74653353669981, 218
84.75077644598426, 219
84.7550193552687, 220
84.75926226455314, 221
84.76350517383759, 222
84.76774808312203, 223
84.77199099240647, 224
84.77623390169093, 225
84.78047681097537, 226
84.78471972025982, 227
84.78896262954426, 228
84.7932055388287, 229
84.79744844811314, 230
84.80169135739759, 231
84.80593426668203, 232
84.81017717596647, 233
84.81442008525093, 234
84.81866299453537, 235
84.82290590381982, 236
84.82714881310426, 237
84.8313917223887, 238
84.83563463167314, 239
84.83987754095759, 240
84.84412045024203, 241
84.84836335952647, 242
84.85260626881093, 243
84.85684917809537, 244
84.86109208737982, 245
84.86533499666426, 246
84.8695779059487, 247
84.87382081523315, 248
84.87806372451759, 249
84.88230663380203, 250
84.88654954308647, 251
84.89079245237093, 252
84.89503536165537, 253
84.89927827093982, 254
84.90352118022426, 255
84.9077640895087, 256
84.91200699879315, 257
