
326.0423813164556, 500
326.0488647385685, 501
326.05534816068143, 502
326.0618315827944, 503
326.06831500490733, 504
326.07479842702026, 505
326.0812818491332, 506
326.08776527124616, 507
326.0942486933591, 508
326.100732115472, 509
326.1072155375849, 510
326.11369895969784, 511
326.1201823818108, 512
326.12666580392374, 513
326.13314922603666, 514
326.1396326481496, 515
326.14611607026256, 516
326.1525994923755, 517
326.1590829144884, 518
326.16556633660133, 519
326.17204975871425, 520
326.17853318082723, 521
326.18501660294015, 522
326.1915000250531, 523
326.197983447166, 524
326.204466869279, 525
326.2109502913919, 526
326.2174337135048, 527
326.22391713561774, 528
326.23040055773066, 529
326.23688397984364, 530
326.24336740195656, 531
326.2498508240695, 532
326.2563342461824, 533
326.2628176682954, 534
326.2693010904083, 535
326.2757845125212, 536
326.28226793463415, 537
326.28875135674707, 538
326.29523477886005, 539
326.30171820097297, 540
326.3082016230859, 541
326.3146850451988, 542
326.32116846731174, 543
326.3276518894247, 544
326.33413531153764, 545
326.34061873365056, 546
326.3471021557635, 547
326.35358557787646, 548
326.3600689999894, 549
326.3665524221023, 550
326.3730358442152, 551
326.37951926632815, 552
326.3860026884411, 553
326.39248611055405, 554
326.39896953266697, 555
326.4054529547799, 556
326.41193637689287, 557
326.4184197990058, 558
326.4249032211187, 559
326.43138664323163, 560
326.43787006534455, 561
326.44435348745753, 562
326.45083690957046, 563
326.4573203316834, 564
326.4638037537963, 565
326.4702871759093, 566
326.4767705980222, 567
326.4832540201351, 568
326.48973744224804, 569
326.49622086436096, 570
326.50270428647394, 571
326.50918770858686, 572
326.5156711306998, 573
326.5221545528127, 574
326.5286379749257, 575
326.5351213970386, 576
326.54160481915153, 577
326.54808824126445, 578
326.5545716633774, 579
326.56105508549035, 580
326.5675385076033, 581
326.5740219297162, 582
326.5805053518291, 583
326.5869887739421, 584
326.593472196055, 585
326.59995561816794, 586
326.60643904028086, 587
326.6129224623938, 588
326.61940588450676, 589
326.6258893066197, 590
326.6323727287326, 591
326.6388561508455, 592
326.6453395729585, 593
326.6518229950714, 594
326.65830641718435, 595
326.66478983929727, 596
326.6712732614102, 597
326.67775668352317, 598
326.6842401056361, 599
